,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_home,reb_home,pts_home,wl_home,ast_home,tov_home,pf_home,plus_minus_home,game_year,off_rebounds_home
24990,29600906,4,1,1,2,0,1,0,0,0,0,0,Minnesota Timberwolves,34.0,92.0,L,23.0,16.0,15.0,-16,1997,8
24991,29600907,2,5,0,1,1,0,0,0,0,0,0,Dallas Mavericks,40.0,109.0,W,22.0,14.0,21.0,2,1997,8
24992,29600908,3,4,1,0,0,1,0,0,0,0,0,Denver Nuggets,33.0,82.0,L,20.0,14.0,17.0,-20,1997,8
24993,29600909,3,4,0,2,0,1,0,0,0,1,2,Los Angeles Clippers,44.0,96.0,L,18.0,14.0,20.0,-16,1997,10
24994,29600910,0,3,0,1,0,0,0,0,0,0,0,Golden State Warriors,28.0,101.0,W,23.0,17.0,21.0,6,1997,4
24995,29600911,3,1,2,2,0,0,1,0,0,0,0,Sacramento Kings,32.0,96.0,L,25.0,16.0,24.0,-7,1997,9
24996,29600912,8,11,1,3,0,0,0,0,0,0,0,Brooklyn Nets,54.0,99.0,W,25.0,13.0,21.0,1,1997,23
24997,29600913,3,3,1,0,0,0,0,0,0,0,3,Philadelphia 76ers,45.0,109.0,W,26.0,15.0,23.0,14,1997,7
24998,29600914,2,1,1,1,0,0,0,0,0,0,1,Orlando Magic,42.0,86.0,W,21.0,8.0,14.0,5,1997,5
24999,29600915,4,3,0,0,0,0,0,0,0,0,1,Miami Heat,29.0,88.0,W,23.0,16.0,20.0,6,1997,7
25000,29600916,3,6,2,2,0,0,1,0,0,0,0,Atlanta Hawks,41.0,91.0,L,11.0,23.0,22.0,-6,1997,14
25001,29600917,2,2,0,1,0,0,1,0,0,0,1,Indiana Pacers,30.0,96.0,L,19.0,13.0,30.0,-9,1997,6
25002,29600918,3,3,1,0,0,0,0,0,0,0,0,Milwaukee Bucks,31.0,96.0,L,23.0,17.0,28.0,-9,1997,7
25003,29600919,3,5,4,2,2,0,1,0,0,1,2,San Antonio Spurs,54.0,103.0,W,18.0,19.0,20.0,11,1997,16
25004,29600920,3,9,0,3,0,0,0,1,0,0,2,Los Angeles Lakers,49.0,95.0,L,21.0,14.0,27.0,-2,1997,15
25005,29600921,2,3,0,3,0,0,0,0,0,1,0,Portland Trail Blazers,48.0,96.0,W,18.0,20.0,21.0,23,1997,9
25006,29600922,7,3,3,1,0,0,0,0,0,1,1,Philadelphia 76ers,52.0,99.0,L,19.0,19.0,22.0,-8,1997,15
25007,29600924,2,4,2,1,0,0,1,0,0,0,1,Chicago Bulls,44.0,99.0,W,33.0,14.0,18.0,20,1997,10
25008,29600925,2,3,0,3,0,0,1,0,0,0,1,Denver Nuggets,34.0,121.0,W,29.0,8.0,20.0,16,1997,9
25009,29600926,3,5,0,3,0,0,0,0,0,0,0,Phoenix Suns,45.0,101.0,W,24.0,11.0,20.0,25,1997,11
25010,29600927,7,4,0,2,0,0,0,0,0,0,2,Golden State Warriors,46.0,106.0,W,30.0,16.0,17.0,4,1997,13
25011,29600928,4,3,2,0,0,0,0,0,0,0,1,New York Knicks,35.0,74.0,L,18.0,14.0,23.0,-15,1997,9
25012,29600929,8,1,1,1,0,0,1,0,0,1,1,Orlando Magic,36.0,100.0,W,15.0,12.0,18.0,11,1997,13
25013,29600930,4,5,0,3,0,0,1,0,0,0,2,Miami Heat,52.0,101.0,W,20.0,16.0,19.0,21,1997,13
25014,29600931,2,6,1,0,0,0,0,0,0,0,0,Detroit Pistons,40.0,86.0,W,20.0,9.0,20.0,3,1997,9
25015,29600932,6,3,1,0,1,0,1,0,0,0,0,Milwaukee Bucks,33.0,102.0,W,24.0,17.0,26.0,4,1997,11
25016,29600933,3,1,1,3,0,0,0,0,0,0,0,Minnesota Timberwolves,48.0,119.0,W,35.0,13.0,16.0,18,1997,8
25017,29600934,5,4,0,6,1,0,0,0,0,1,2,Los Angeles Clippers,49.0,94.0,L,15.0,16.0,23.0,-12,1997,16
25018,29600936,8,5,0,1,0,0,0,0,0,0,1,Sacramento Kings,42.0,88.0,L,17.0,14.0,14.0,-1,1997,14
25019,29600937,7,4,0,1,0,0,0,0,0,0,0,Boston Celtics,39.0,126.0,W,25.0,14.0,27.0,9,1997,12
25020,29600938,5,1,0,1,1,0,0,0,0,0,0,Charlotte Hornets,32.0,93.0,L,25.0,17.0,27.0,-21,1997,7
25021,29600939,4,4,1,2,0,0,0,0,0,0,2,Atlanta Hawks,42.0,112.0,W,21.0,14.0,24.0,5,1997,11
25022,29600940,1,2,2,1,0,0,0,0,0,0,0,Cleveland Cavaliers,34.0,85.0,W,21.0,12.0,23.0,3,1997,6
25023,29600941,3,2,1,3,0,0,0,1,0,0,1,San Antonio Spurs,33.0,85.0,L,23.0,26.0,19.0,-24,1997,9
25024,29600942,2,8,0,1,0,0,0,0,0,0,1,Denver Nuggets,38.0,94.0,L,18.0,19.0,23.0,-19,1997,11
25025,29600943,4,3,1,2,0,0,0,0,0,0,0,Golden State Warriors,42.0,95.0,L,29.0,15.0,19.0,-21,1997,10
25026,29600944,5,3,2,0,0,0,0,0,0,1,1,New York Knicks,43.0,98.0,W,25.0,13.0,19.0,25,1997,11
25027,29600945,9,6,1,0,0,0,0,0,0,0,0,Brooklyn Nets,55.0,89.0,L,19.0,20.0,15.0,-8,1997,16
25028,29600946,4,4,0,3,0,0,0,0,0,0,0,Toronto Raptors,47.0,117.0,W,28.0,14.0,25.0,12,1997,11
25029,29600947,7,4,1,0,0,0,0,0,0,0,0,Indiana Pacers,41.0,115.0,W,32.0,11.0,19.0,18,1997,12
25030,29600948,1,8,2,2,0,0,1,0,0,0,2,Chicago Bulls,54.0,89.0,W,21.0,21.0,24.0,2,1997,14
25031,29600949,2,2,0,2,0,0,0,0,0,0,2,Dallas Mavericks,39.0,85.0,L,16.0,19.0,22.0,-1,1997,6
25032,29600950,2,3,2,2,0,0,1,0,0,0,1,Phoenix Suns,43.0,111.0,L,19.0,17.0,24.0,-10,1997,10
25033,29600951,2,0,2,0,0,0,0,0,0,0,2,Portland Trail Blazers,37.0,92.0,W,16.0,19.0,18.0,5,1997,4
25034,29600952,3,6,2,1,0,0,0,0,0,0,0,Boston Celtics,34.0,100.0,L,18.0,14.0,22.0,-13,1997,12
25035,29600953,2,2,0,5,0,0,1,0,0,0,1,Philadelphia 76ers,43.0,100.0,L,22.0,15.0,24.0,-11,1997,10
25036,29600954,3,3,1,1,0,0,0,0,0,1,0,Miami Heat,45.0,93.0,W,20.0,9.0,24.0,2,1997,9
25037,29600955,1,4,1,2,0,0,0,0,0,0,0,Charlotte Hornets,42.0,90.0,W,26.0,13.0,19.0,18,1997,8
25038,29600956,3,6,3,1,0,0,0,0,0,0,1,Atlanta Hawks,39.0,107.0,W,24.0,11.0,21.0,12,1997,13
25039,29600957,1,1,0,0,0,1,0,0,0,0,0,Detroit Pistons,26.0,97.0,L,23.0,15.0,19.0,-2,1997,2
25040,29600958,4,4,2,0,0,0,0,0,0,0,0,Minnesota Timberwolves,51.0,95.0,W,27.0,21.0,16.0,23,1997,10
25041,29600959,2,2,1,2,0,0,0,0,0,0,1,Los Angeles Clippers,40.0,108.0,W,19.0,14.0,19.0,10,1997,7
25042,29600960,5,3,2,2,0,0,0,0,0,0,2,Orlando Magic,35.0,100.0,W,24.0,11.0,20.0,5,1997,12
25043,29600961,3,3,1,2,0,0,0,0,0,0,1,Cleveland Cavaliers,37.0,76.0,L,19.0,20.0,19.0,-13,1997,9
25044,29600962,5,2,1,2,0,0,0,0,0,0,0,Milwaukee Bucks,43.0,78.0,L,16.0,15.0,18.0,-19,1997,10
25045,29600963,2,1,2,2,0,0,0,0,0,0,2,Houston Rockets,40.0,96.0,W,27.0,21.0,16.0,6,1997,7
25046,29600964,0,5,0,2,0,1,2,0,0,0,1,Phoenix Suns,38.0,113.0,W,36.0,7.0,15.0,7,1997,9
25047,29600965,2,5,3,1,0,0,0,0,0,0,0,Oklahoma City Thunder,39.0,123.0,W,38.0,11.0,19.0,26,1997,11
25048,29600966,5,5,0,3,0,0,0,0,0,0,0,Boston Celtics,53.0,99.0,L,16.0,19.0,20.0,-5,1997,13
25049,29600967,2,4,2,5,0,0,2,0,0,0,2,Philadelphia 76ers,52.0,112.0,W,29.0,20.0,22.0,2,1997,15
25050,29600968,4,3,0,1,0,0,1,0,0,0,1,Miami Heat,36.0,98.0,W,25.0,11.0,21.0,1,1997,9
25051,29600969,1,2,1,0,0,0,2,0,0,0,1,Atlanta Hawks,38.0,93.0,W,22.0,13.0,13.0,21,1997,6
25052,29600970,4,2,2,1,0,0,0,0,0,0,0,Toronto Raptors,43.0,97.0,L,23.0,9.0,26.0,-5,1997,9
25053,29600971,6,0,0,2,0,0,0,0,0,0,0,Detroit Pistons,40.0,112.0,W,29.0,9.0,23.0,14,1997,8
25054,29600972,1,3,0,3,0,0,1,0,0,0,3,Indiana Pacers,34.0,98.0,L,28.0,11.0,30.0,-19,1997,8
25055,29600973,2,8,1,2,0,0,1,0,0,0,1,Sacramento Kings,53.0,114.0,W,24.0,17.0,25.0,4,1997,14
25056,29600974,2,7,2,1,1,0,0,0,0,0,1,Memphis Grizzlies,49.0,108.0,W,28.0,13.0,23.0,7,1997,12
25057,29600975,0,4,1,2,0,0,0,0,0,2,0,Washington Wizards,42.0,108.0,W,24.0,12.0,32.0,4,1997,9
25058,29600976,0,5,0,1,0,0,0,0,0,0,1,Charlotte Hornets,38.0,100.0,W,30.0,11.0,17.0,7,1997,6
25059,29600977,3,7,0,3,0,0,0,0,0,0,0,Chicago Bulls,57.0,103.0,W,30.0,16.0,26.0,15,1997,13
25060,29600978,3,4,1,0,0,0,0,0,0,0,0,Milwaukee Bucks,33.0,80.0,W,19.0,15.0,25.0,1,1997,8
25061,29600979,3,4,1,1,0,0,0,0,0,1,0,Dallas Mavericks,44.0,72.0,L,10.0,11.0,19.0,-3,1997,10
25062,29600980,3,2,0,3,0,0,1,0,0,0,4,Houston Rockets,49.0,99.0,L,30.0,9.0,15.0,-5,1997,9
25063,29600981,3,7,1,2,0,0,1,0,0,0,2,Utah Jazz,51.0,107.0,W,24.0,12.0,22.0,13,1997,14
25064,29600982,2,6,0,2,0,0,0,0,0,0,1,Oklahoma City Thunder,36.0,113.0,W,23.0,15.0,18.0,14,1997,10
25065,29600983,5,6,1,3,0,1,0,0,0,0,1,Boston Celtics,48.0,91.0,L,22.0,17.0,23.0,-9,1997,15
25066,29600984,1,3,1,3,0,0,0,0,0,1,3,New York Knicks,47.0,88.0,L,19.0,20.0,31.0,-6,1997,9
25067,29600985,4,2,1,0,0,0,1,0,0,0,2,Orlando Magic,47.0,110.0,W,25.0,13.0,15.0,26,1997,8
25068,29600986,3,4,1,0,0,0,0,0,0,0,0,Toronto Raptors,32.0,79.0,L,23.0,13.0,19.0,-11,1997,8
25069,29600987,3,5,0,4,0,0,0,0,0,0,0,Minnesota Timberwolves,42.0,108.0,L,29.0,14.0,26.0,-5,1997,12
25070,29600988,2,1,2,1,0,0,0,0,0,1,1,Denver Nuggets,32.0,103.0,L,22.0,13.0,22.0,-17,1997,7
25071,29600989,5,0,2,1,0,0,0,0,0,0,0,Los Angeles Clippers,31.0,106.0,W,21.0,14.0,15.0,15,1997,8
25072,29600990,1,1,1,3,1,0,1,0,0,0,0,Memphis Grizzlies,33.0,92.0,L,21.0,19.0,25.0,-14,1997,7
25073,29600992,3,4,0,3,0,0,0,0,0,0,0,Orlando Magic,36.0,114.0,W,21.0,12.0,24.0,11,1997,10
25074,29600993,3,2,0,0,0,0,0,0,0,0,1,Atlanta Hawks,33.0,96.0,W,22.0,13.0,15.0,7,1997,5
25075,29600995,4,7,1,3,0,0,0,0,0,0,3,Chicago Bulls,48.0,94.0,W,29.0,13.0,17.0,2,1997,15
25076,29600996,1,4,1,1,0,0,1,0,0,0,0,Houston Rockets,41.0,112.0,W,26.0,10.0,19.0,9,1997,8
25077,29600997,1,5,2,2,0,0,0,0,0,1,4,San Antonio Spurs,50.0,64.0,W,16.0,15.0,14.0,5,1997,11
25078,29600998,1,1,1,1,0,1,0,0,0,0,1,Phoenix Suns,37.0,117.0,W,29.0,11.0,15.0,5,1997,4
25079,29600999,3,6,0,5,0,1,0,0,0,0,1,Los Angeles Clippers,45.0,110.0,W,20.0,12.0,17.0,6,1997,14
25080,29601000,1,1,0,6,0,0,0,0,0,0,0,Golden State Warriors,34.0,89.0,L,19.0,24.0,27.0,-37,1997,8
25081,29601001,1,2,0,1,0,1,0,0,0,0,0,New York Knicks,39.0,105.0,W,24.0,14.0,27.0,11,1997,4
25082,29601002,9,5,2,1,0,0,0,0,0,0,0,Brooklyn Nets,50.0,123.0,W,26.0,19.0,20.0,18,1997,17
25083,29601003,5,2,2,2,0,0,1,0,0,0,0,Washington Wizards,44.0,105.0,W,31.0,15.0,20.0,13,1997,12
25084,29601004,4,3,0,5,0,0,0,0,0,0,1,Miami Heat,42.0,101.0,W,20.0,16.0,24.0,13,1997,12
25085,29601006,4,1,1,0,0,0,0,0,0,0,2,Indiana Pacers,42.0,104.0,W,25.0,14.0,15.0,24,1997,6
25086,29601008,2,8,2,2,0,0,0,0,0,0,2,Los Angeles Lakers,52.0,106.0,W,22.0,9.0,19.0,22,1997,14
25087,29601009,4,1,3,2,0,0,0,0,0,0,0,Oklahoma City Thunder,39.0,107.0,L,25.0,16.0,26.0,-2,1997,10
25088,29601010,0,6,2,1,0,0,0,0,0,0,1,Atlanta Hawks,41.0,103.0,W,17.0,14.0,17.0,15,1997,9
25089,29601011,4,3,2,2,0,0,0,0,0,0,0,Toronto Raptors,41.0,83.0,L,24.0,18.0,19.0,-13,1997,11
25090,29601012,2,1,1,1,0,0,1,0,0,0,3,Houston Rockets,45.0,107.0,W,29.0,18.0,24.0,18,1997,6
25091,29601013,3,1,1,2,0,0,0,0,0,0,3,San Antonio Spurs,43.0,97.0,W,27.0,14.0,19.0,4,1997,7
25092,29601014,2,7,2,1,0,0,0,0,0,0,1,Memphis Grizzlies,49.0,98.0,L,24.0,16.0,29.0,-4,1997,12
25093,29601015,3,4,0,1,0,0,0,0,0,0,0,Brooklyn Nets,38.0,92.0,W,18.0,9.0,17.0,6,1997,8
25094,29601016,1,4,0,3,0,0,1,0,0,0,5,Philadelphia 76ers,43.0,113.0,W,28.0,14.0,17.0,8,1997,9
25095,29601017,6,4,0,0,0,0,1,0,0,0,0,Washington Wizards,44.0,113.0,W,28.0,19.0,17.0,27,1997,11
25096,29601018,2,6,1,3,0,0,0,1,0,1,0,Miami Heat,47.0,83.0,W,19.0,17.0,29.0,4,1997,13
25097,29601019,0,2,0,1,0,0,0,0,0,1,0,Charlotte Hornets,26.0,115.0,L,29.0,15.0,25.0,-1,1997,4
25098,29601020,1,2,0,2,0,0,0,0,0,1,0,Detroit Pistons,42.0,113.0,W,23.0,16.0,22.0,28,1997,6
25099,29601022,3,5,0,1,0,0,0,0,0,0,0,Phoenix Suns,39.0,122.0,W,29.0,13.0,21.0,7,1997,9
25100,29601023,2,5,1,0,0,0,1,0,0,0,0,Portland Trail Blazers,40.0,115.0,W,28.0,11.0,15.0,34,1997,9
25101,29601024,7,5,3,2,0,0,0,0,0,0,2,Oklahoma City Thunder,48.0,92.0,W,22.0,17.0,13.0,11,1997,17
25102,29601025,7,11,0,2,0,0,0,0,0,0,0,Washington Wizards,54.0,94.0,W,23.0,15.0,17.0,7,1997,20
25103,29601026,2,8,1,3,0,1,0,0,0,1,1,Atlanta Hawks,52.0,88.0,W,20.0,21.0,20.0,14,1997,15
25104,29601027,3,3,1,3,0,0,0,0,0,0,1,Chicago Bulls,36.0,111.0,W,31.0,10.0,16.0,10,1997,10
25105,29601028,1,1,0,1,0,0,0,0,0,0,1,Houston Rockets,36.0,120.0,W,36.0,8.0,23.0,15,1997,3
25106,29601029,2,3,2,0,0,0,0,0,0,0,3,San Antonio Spurs,29.0,102.0,L,15.0,18.0,40.0,-13,1997,7
25107,29601030,1,3,0,1,0,0,0,0,0,0,0,Orlando Magic,32.0,86.0,L,13.0,13.0,23.0,-15,1997,5
25108,29601031,4,5,1,2,0,0,0,0,0,0,0,Toronto Raptors,44.0,102.0,W,20.0,22.0,24.0,5,1997,12
25109,29601033,1,6,1,2,0,0,1,0,0,0,1,Detroit Pistons,47.0,92.0,L,22.0,12.0,26.0,-4,1997,11
25110,29601036,2,1,2,0,0,0,0,0,0,0,2,Phoenix Suns,31.0,107.0,W,29.0,20.0,18.0,1,1997,5
25111,29601037,4,3,2,1,0,0,1,0,0,0,0,Golden State Warriors,40.0,102.0,L,26.0,20.0,25.0,-11,1997,11
25112,29601038,4,10,0,5,0,0,0,0,0,0,2,Orlando Magic,52.0,93.0,L,19.0,13.0,24.0,-12,1997,19
25113,29601039,2,3,3,0,0,0,0,0,0,1,0,Miami Heat,47.0,97.0,W,21.0,19.0,17.0,10,1997,9
25114,29601040,2,4,1,1,0,0,0,0,0,0,1,Cleveland Cavaliers,32.0,88.0,L,21.0,12.0,28.0,-6,1997,8
25115,29601041,5,3,1,4,0,0,0,0,0,0,1,Indiana Pacers,39.0,100.0,L,21.0,14.0,27.0,-4,1997,13
25116,29601042,3,2,0,0,0,0,0,0,0,0,2,Chicago Bulls,44.0,111.0,W,25.0,24.0,19.0,5,1997,5
25117,29601043,4,3,0,6,0,0,1,0,0,0,1,Dallas Mavericks,45.0,82.0,L,16.0,6.0,27.0,-18,1997,14
25118,29601044,1,2,2,1,0,0,1,0,0,0,0,Denver Nuggets,39.0,99.0,L,22.0,16.0,14.0,-17,1997,7
25119,29601045,8,1,0,1,0,0,1,0,0,0,2,Portland Trail Blazers,37.0,82.0,L,18.0,10.0,19.0,-9,1997,11
25120,29601046,4,8,0,1,0,0,0,0,0,0,2,Oklahoma City Thunder,45.0,97.0,L,20.0,12.0,23.0,-2,1997,13
25121,29601047,1,4,1,1,0,0,2,0,0,0,1,Memphis Grizzlies,35.0,91.0,L,23.0,15.0,27.0,-11,1997,9
25122,29601048,0,2,1,2,0,0,0,0,0,0,0,Boston Celtics,27.0,87.0,L,22.0,12.0,24.0,-9,1997,5
25123,29601050,2,2,0,2,0,0,0,0,0,0,0,Charlotte Hornets,35.0,95.0,W,24.0,16.0,25.0,11,1997,6
25124,29601052,7,3,1,3,0,1,0,0,0,0,1,San Antonio Spurs,44.0,92.0,L,26.0,13.0,20.0,-7,1997,14
25125,29601054,1,2,1,1,0,0,0,0,0,0,1,Phoenix Suns,42.0,109.0,W,28.0,8.0,18.0,13,1997,5
25126,29601055,3,3,0,1,0,0,0,0,0,0,2,Los Angeles Lakers,52.0,110.0,W,32.0,10.0,17.0,25,1997,7
25127,29601056,5,4,1,2,0,0,0,0,0,0,0,Brooklyn Nets,47.0,87.0,L,22.0,15.0,21.0,-6,1997,12
25128,29601057,4,10,0,1,0,0,0,0,0,0,0,Washington Wizards,46.0,110.0,W,27.0,12.0,17.0,8,1997,15
25129,29601058,3,10,1,0,0,0,0,0,0,0,0,Orlando Magic,38.0,94.0,L,14.0,12.0,22.0,-19,1997,14
25130,29601059,1,5,2,1,0,0,0,0,0,0,0,Indiana Pacers,34.0,78.0,L,17.0,21.0,19.0,-14,1997,9
25131,29601060,6,6,2,6,0,0,0,1,0,0,0,Golden State Warriors,50.0,106.0,W,24.0,17.0,19.0,16,1997,20
25132,29601061,4,2,0,0,0,0,0,0,0,0,0,Oklahoma City Thunder,39.0,103.0,W,26.0,18.0,26.0,23,1997,6
25133,29601062,4,1,2,1,0,0,0,0,0,0,0,Boston Celtics,43.0,102.0,L,23.0,14.0,19.0,-15,1997,8
25134,29601063,4,8,0,2,0,0,0,0,0,0,1,New York Knicks,50.0,84.0,L,20.0,17.0,23.0,-9,1997,14
25135,29601064,0,7,2,3,0,0,1,0,0,0,4,Philadelphia 76ers,42.0,103.0,L,21.0,13.0,21.0,-11,1997,13
25136,29601065,2,5,1,2,0,0,2,0,0,0,3,Atlanta Hawks,44.0,103.0,W,23.0,12.0,22.0,14,1997,12
25137,29601066,3,1,0,2,0,1,0,0,0,0,1,Chicago Bulls,37.0,84.0,W,22.0,9.0,16.0,13,1997,6
25138,29601067,3,3,1,3,0,0,0,0,0,0,1,Minnesota Timberwolves,32.0,97.0,W,25.0,11.0,25.0,2,1997,10
25139,29601069,1,2,0,1,0,0,0,0,0,0,1,Utah Jazz,42.0,106.0,W,34.0,12.0,21.0,27,1997,4
25140,29601070,4,4,1,5,0,1,0,0,0,0,2,Los Angeles Lakers,47.0,83.0,L,19.0,23.0,24.0,-11,1997,14
25141,29601071,5,2,1,4,0,0,0,0,0,0,1,Sacramento Kings,44.0,94.0,L,21.0,18.0,31.0,-14,1997,12
25142,29601072,1,5,0,3,0,0,0,0,0,0,1,Portland Trail Blazers,52.0,108.0,W,24.0,17.0,15.0,15,1997,9
25143,29601074,2,9,0,3,0,0,2,0,0,1,3,Charlotte Hornets,45.0,115.0,W,29.0,12.0,23.0,2,1997,17
25144,29601075,0,0,0,3,0,0,0,0,0,1,2,Atlanta Hawks,31.0,97.0,L,14.0,14.0,27.0,-5,1997,4
25145,29601076,3,3,1,1,0,0,0,1,0,1,1,Golden State Warriors,36.0,120.0,W,32.0,12.0,15.0,17,1997,9
25146,29601077,5,4,1,1,0,1,0,0,0,0,1,Portland Trail Blazers,47.0,90.0,L,20.0,22.0,23.0,-9,1997,11
25147,29601078,1,1,2,1,0,0,0,0,0,0,1,Oklahoma City Thunder,38.0,103.0,W,25.0,12.0,19.0,19,1997,5
25148,29601079,2,3,0,4,0,0,0,0,0,0,0,Boston Celtics,36.0,114.0,L,19.0,14.0,18.0,-6,1997,9
25149,29601080,6,6,2,4,0,0,0,0,0,0,0,Brooklyn Nets,54.0,96.0,L,23.0,21.0,28.0,-7,1997,18
25150,29601081,3,2,1,0,1,0,0,0,0,0,1,Orlando Magic,31.0,94.0,L,11.0,18.0,21.0,-16,1997,6
25151,29601082,1,1,1,3,0,0,1,0,0,0,1,Minnesota Timberwolves,33.0,83.0,L,25.0,17.0,27.0,-11,1997,7
25152,29601083,3,2,0,2,0,0,0,0,0,0,0,Los Angeles Lakers,31.0,87.0,W,24.0,23.0,19.0,7,1997,7
25153,29601084,2,4,4,4,0,0,0,0,0,0,0,Golden State Warriors,33.0,100.0,L,28.0,20.0,29.0,-14,1997,14
25154,29601085,4,2,0,2,0,0,0,0,0,0,2,Sacramento Kings,48.0,113.0,W,27.0,18.0,29.0,12,1997,8
25155,29601086,2,3,1,2,0,0,0,0,0,1,5,Memphis Grizzlies,44.0,85.0,L,23.0,17.0,11.0,-9,1997,9
25156,29601087,3,0,0,2,0,0,0,0,0,0,0,Cleveland Cavaliers,28.0,105.0,L,26.0,20.0,27.0,-5,1997,5
25157,29601088,4,2,0,1,0,0,0,0,0,0,0,Detroit Pistons,32.0,88.0,L,16.0,15.0,28.0,-6,1997,7
25158,29601089,7,10,2,1,0,1,0,0,0,0,5,Chicago Bulls,66.0,128.0,W,36.0,16.0,26.0,26,1997,20
25159,29601090,1,6,0,1,0,0,0,0,0,0,1,Denver Nuggets,36.0,104.0,L,23.0,11.0,22.0,-6,1997,8
25160,29601091,2,4,1,1,0,0,0,0,0,0,1,New York Knicks,39.0,73.0,L,20.0,19.0,16.0,-20,1997,8
25161,29601092,5,7,2,3,0,0,0,0,0,0,0,Brooklyn Nets,46.0,92.0,L,18.0,15.0,24.0,-2,1997,17
25162,29601093,0,9,2,1,0,0,0,0,0,0,0,Toronto Raptors,42.0,100.0,W,29.0,17.0,17.0,6,1997,12
25163,29601094,8,2,0,1,0,0,0,0,0,0,0,Milwaukee Bucks,45.0,82.0,L,12.0,17.0,26.0,-15,1997,11
25164,29601095,1,2,0,3,0,0,0,0,0,0,0,Dallas Mavericks,40.0,87.0,W,20.0,16.0,18.0,5,1997,6
25165,29601097,5,4,1,0,0,0,0,0,0,0,1,Phoenix Suns,43.0,115.0,W,27.0,11.0,18.0,8,1997,10
25166,29601098,4,6,1,2,0,0,0,0,0,0,1,Los Angeles Clippers,39.0,117.0,L,27.0,8.0,28.0,-10,1997,13
25167,29601099,4,8,2,2,0,0,0,0,0,0,3,Golden State Warriors,39.0,85.0,L,25.0,19.0,16.0,-24,1997,16
25168,29601100,2,1,1,2,0,1,0,0,0,0,0,Sacramento Kings,40.0,109.0,W,26.0,11.0,26.0,16,1997,6
25169,29601101,3,4,2,2,0,0,1,0,0,0,5,Philadelphia 76ers,54.0,101.0,L,19.0,28.0,17.0,-15,1997,12
25170,29601102,5,4,1,2,0,0,0,0,0,0,1,Charlotte Hornets,43.0,136.0,W,33.0,27.0,26.0,25,1997,12
25171,29601103,0,4,0,6,0,0,1,0,0,0,1,Indiana Pacers,44.0,80.0,L,18.0,18.0,18.0,-6,1997,11
25172,29601104,1,2,2,0,0,0,0,0,0,0,2,Utah Jazz,43.0,101.0,W,27.0,16.0,29.0,12,1997,5
25173,29601105,4,3,0,2,0,0,0,0,0,1,1,New York Knicks,45.0,103.0,L,29.0,17.0,24.0,-2,1997,10
25174,29601106,8,5,1,0,0,1,0,0,0,0,0,Brooklyn Nets,53.0,93.0,W,23.0,20.0,16.0,5,1997,14
25175,29601107,2,6,0,0,0,0,0,0,0,0,1,Miami Heat,39.0,93.0,W,26.0,16.0,27.0,10,1997,8
25176,29601108,7,9,2,2,0,0,0,0,0,0,0,Toronto Raptors,54.0,69.0,L,18.0,16.0,20.0,-36,1997,20
25177,29601109,2,1,0,2,0,0,0,0,0,0,0,Dallas Mavericks,31.0,82.0,L,17.0,19.0,26.0,-8,1997,5
25178,29601111,3,7,2,3,0,0,1,1,0,0,0,San Antonio Spurs,48.0,81.0,L,19.0,20.0,13.0,-17,1997,16
25179,29601112,2,2,2,4,0,0,0,0,0,0,2,Los Angeles Clippers,38.0,96.0,L,15.0,15.0,22.0,-12,1997,10
25180,29601113,4,9,0,1,0,0,1,0,0,0,2,Golden State Warriors,59.0,109.0,W,27.0,12.0,16.0,2,1997,15
25181,29601114,3,2,1,2,0,0,0,0,0,0,3,Sacramento Kings,43.0,99.0,L,29.0,18.0,18.0,-2,1997,8
25182,29601115,3,1,0,0,0,0,0,0,0,0,0,Boston Celtics,36.0,103.0,W,25.0,12.0,27.0,2,1997,4
25183,29601116,2,2,0,0,0,0,0,0,0,0,0,Washington Wizards,39.0,109.0,W,27.0,9.0,18.0,19,1997,4
25184,29601117,5,0,0,0,0,0,0,0,0,0,0,Detroit Pistons,30.0,85.0,L,17.0,9.0,20.0,-8,1997,5
25185,29601118,3,4,0,1,0,0,0,0,0,1,1,Indiana Pacers,32.0,92.0,L,18.0,17.0,18.0,-12,1997,9
25186,29601119,3,10,0,1,0,0,0,0,0,0,1,Milwaukee Bucks,42.0,126.0,W,22.0,15.0,29.0,8,1997,14
25187,29601120,3,3,1,2,0,0,1,0,0,0,1,Utah Jazz,51.0,104.0,W,24.0,10.0,23.0,21,1997,10
25188,29601122,4,6,0,2,0,0,0,0,0,0,3,Sacramento Kings,48.0,97.0,W,29.0,13.0,23.0,10,1997,12
25189,29601123,6,5,0,1,0,0,0,0,0,0,2,Orlando Magic,49.0,121.0,W,32.0,16.0,22.0,23,1997,12
25190,29601124,3,4,0,1,0,0,0,0,0,1,0,Miami Heat,32.0,99.0,L,22.0,18.0,32.0,-1,1997,9
25191,29601125,4,4,0,2,0,0,0,0,0,0,1,Charlotte Hornets,39.0,99.0,W,18.0,14.0,18.0,2,1997,10
25192,29601126,3,7,3,2,0,0,0,1,0,0,0,Toronto Raptors,44.0,89.0,L,23.0,16.0,22.0,-11,1997,15
25193,29601127,6,2,2,3,0,0,0,0,0,0,1,Cleveland Cavaliers,42.0,125.0,W,33.0,15.0,29.0,7,1997,13
