,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_away,reb_away,pts_away,wl_away,ast_away,tov_away,pf_away,plus_minus_away,game_year,off_rebounds_away
16430,21501009,1,3,2,1,0,0,0,0,0,0,0,LA Clippers,33.0,122.0,W,31.0,11.0,20.0,16,2016,7
16431,21501010,1,2,1,0,0,0,0,0,0,0,2,New Orleans Pelicans,42.0,123.0,W,26.0,9.0,14.0,15,2016,4
16432,21501012,5,3,1,5,0,0,0,0,0,0,0,Toronto Raptors,57.0,101.0,W,11.0,15.0,21.0,7,2016,14
16433,21501013,1,4,3,2,0,0,0,0,0,0,1,Washington Wizards,60.0,99.0,W,25.0,23.0,17.0,5,2016,10
16434,21501015,5,2,1,1,0,0,0,0,0,0,0,Denver Nuggets,39.0,98.0,L,22.0,14.0,22.0,-18,2016,9
16435,21501016,5,4,0,0,0,0,0,0,0,0,2,Brooklyn Nets,39.0,102.0,L,22.0,9.0,18.0,-16,2016,9
16436,21501017,1,4,3,4,0,1,0,0,0,0,1,Memphis Grizzlies,47.0,86.0,L,16.0,16.0,19.0,-10,2016,12
16437,21501018,6,2,1,4,0,0,0,0,0,0,0,Portland Trail Blazers,49.0,110.0,L,23.0,13.0,22.0,-8,2016,13
16438,21501019,2,2,0,1,0,0,1,0,0,0,0,Phoenix Suns,43.0,69.0,L,14.0,21.0,16.0,-34,2016,6
16439,21501021,2,6,3,1,0,0,0,0,0,0,1,Oklahoma City Thunder,63.0,111.0,W,27.0,20.0,24.0,14,2016,12
16440,21501023,4,3,0,0,0,0,0,0,0,0,0,Boston Celtics,37.0,91.0,L,18.0,16.0,18.0,-14,2016,7
16441,21501025,2,1,0,1,1,0,0,0,0,0,0,Portland Trail Blazers,45.0,117.0,W,17.0,13.0,26.0,5,2016,4
16442,21501026,0,1,1,0,0,0,0,0,0,0,1,Golden State Warriors,42.0,130.0,W,35.0,13.0,21.0,18,2016,2
16443,21501027,3,5,0,5,0,0,0,0,0,0,2,Phoenix Suns,57.0,95.0,W,19.0,12.0,21.0,5,2016,13
16444,21501028,3,5,1,3,0,0,0,0,0,0,1,Denver Nuggets,51.0,101.0,W,19.0,14.0,21.0,8,2016,12
16445,21501029,4,3,2,2,0,0,0,0,0,0,4,Houston Rockets,51.0,97.0,L,15.0,17.0,17.0,-12,2016,11
16446,21501030,3,2,0,1,0,0,0,0,0,0,0,Brooklyn Nets,40.0,103.0,L,24.0,9.0,22.0,-12,2016,6
16447,21501031,3,1,0,0,0,0,0,0,0,1,1,Oklahoma City Thunder,45.0,115.0,W,26.0,18.0,25.0,4,2016,5
16448,21501032,1,5,1,2,0,0,0,0,0,0,0,New York Knicks,42.0,89.0,L,21.0,18.0,18.0,-10,2016,9
16449,21501033,1,1,0,0,0,0,0,0,0,0,0,Cleveland Cavaliers,26.0,101.0,L,19.0,14.0,22.0,-21,2016,2
16450,21501034,4,7,0,1,0,0,0,0,0,0,1,Utah Jazz,40.0,85.0,L,22.0,10.0,14.0,-7,2016,12
16451,21501035,0,1,0,1,0,0,0,0,0,0,1,LA Clippers,30.0,102.0,L,18.0,14.0,27.0,-11,2016,2
16452,21501036,2,3,0,0,0,0,0,0,0,0,0,Golden State Warriors,37.0,79.0,L,24.0,11.0,21.0,-8,2016,5
16453,21501037,6,5,1,3,0,0,1,0,0,1,4,Portland Trail Blazers,52.0,120.0,L,25.0,15.0,22.0,-12,2016,17
16454,21501038,2,1,2,0,0,0,0,0,0,0,0,Orlando Magic,40.0,100.0,L,20.0,14.0,30.0,-5,2016,5
16455,21501039,4,2,2,3,1,0,1,0,0,0,0,Boston Celtics,53.0,120.0,W,28.0,13.0,24.0,15,2016,12
16456,21501040,0,2,0,2,0,0,0,0,0,0,1,LA Clippers,35.0,105.0,L,21.0,14.0,28.0,-4,2016,4
16457,21501041,7,1,4,0,0,0,0,0,0,0,2,Utah Jazz,44.0,94.0,W,24.0,18.0,13.0,9,2016,12
16458,21501042,4,5,0,1,0,0,0,0,0,0,0,Sacramento Kings,49.0,88.0,W,20.0,12.0,15.0,8,2016,10
16459,21501043,1,2,3,0,0,0,0,0,0,0,1,San Antonio Spurs,47.0,88.0,L,23.0,16.0,17.0,-3,2016,6
16460,21501044,2,2,0,1,0,0,0,0,0,0,0,Denver Nuggets,35.0,91.0,L,19.0,17.0,16.0,-33,2016,5
16461,21501045,3,2,0,2,0,0,0,0,0,0,2,Philadelphia 76ers,44.0,75.0,L,15.0,16.0,17.0,-16,2016,7
16462,21501046,1,7,1,2,0,0,0,0,0,0,0,Orlando Magic,45.0,96.0,L,15.0,11.0,20.0,-11,2016,11
16463,21501047,3,0,0,0,0,0,0,0,0,0,0,Milwaukee Bucks,40.0,91.0,L,23.0,13.0,20.0,-1,2016,3
16464,21501048,1,5,1,0,0,0,1,0,0,0,0,Washington Wizards,44.0,117.0,W,27.0,9.0,17.0,15,2016,8
16465,21501049,3,3,2,3,0,0,0,0,0,0,2,Sacramento Kings,50.0,102.0,L,23.0,20.0,19.0,-7,2016,11
16466,21501050,4,5,1,0,0,0,0,0,0,0,0,Golden State Warriors,44.0,109.0,W,31.0,17.0,20.0,5,2016,10
16467,21501051,2,4,0,1,0,0,0,0,0,0,1,Memphis Grizzlies,45.0,103.0,W,18.0,13.0,27.0,6,2016,7
16468,21501052,1,1,0,0,0,0,0,0,0,0,0,Charlotte Hornets,36.0,105.0,W,21.0,8.0,21.0,5,2016,2
16469,21501053,5,4,0,1,0,0,0,0,0,0,1,Miami Heat,53.0,113.0,W,21.0,13.0,22.0,14,2016,10
16470,21501054,4,3,1,0,0,0,0,0,0,0,0,Houston Rockets,47.0,107.0,L,26.0,17.0,27.0,-4,2016,8
16471,21501055,4,3,1,1,0,0,0,0,0,0,2,Memphis Grizzlies,33.0,100.0,L,23.0,20.0,26.0,-7,2016,9
16472,21501056,1,2,2,0,0,0,0,0,0,0,0,Atlanta Hawks,41.0,122.0,W,32.0,16.0,17.0,21,2016,5
16473,21501057,4,5,2,2,0,0,0,0,0,0,1,Toronto Raptors,52.0,79.0,L,13.0,12.0,15.0,-12,2016,13
16474,21501058,6,6,1,3,0,0,0,0,0,0,0,Orlando Magic,44.0,102.0,L,24.0,6.0,19.0,-16,2016,16
16475,21501059,4,1,0,2,0,0,0,0,0,0,1,Milwaukee Bucks,31.0,104.0,L,23.0,14.0,24.0,-9,2016,7
16476,21501060,4,3,0,2,0,0,0,0,0,0,2,New York Knicks,53.0,115.0,W,28.0,12.0,16.0,8,2016,9
16477,21501061,3,7,2,0,0,0,0,0,0,0,1,Utah Jazz,48.0,89.0,W,22.0,23.0,19.0,2,2016,12
16478,21501062,5,7,0,1,0,0,0,0,0,0,0,Sacramento Kings,40.0,104.0,L,23.0,17.0,25.0,-9,2016,13
16479,21501063,2,2,0,1,0,0,0,0,0,0,0,Miami Heat,36.0,88.0,L,23.0,15.0,16.0,-24,2016,5
16480,21501065,7,3,0,0,0,0,0,0,0,0,2,Los Angeles Lakers,41.0,107.0,L,13.0,10.0,24.0,-12,2016,10
16481,21501066,2,1,0,2,0,0,0,0,0,0,0,LA Clippers,46.0,98.0,L,21.0,10.0,22.0,-16,2016,5
16482,21501067,3,4,2,1,0,0,0,0,0,0,1,Dallas Mavericks,47.0,103.0,L,21.0,17.0,17.0,-6,2016,10
16483,21501068,5,3,0,0,0,0,0,0,0,0,0,New Orleans Pelicans,47.0,84.0,L,15.0,16.0,16.0,-8,2016,8
16484,21501069,2,6,1,1,0,0,0,0,0,0,0,Cleveland Cavaliers,45.0,95.0,L,22.0,15.0,20.0,-9,2016,10
16485,21501070,1,3,0,1,0,0,0,0,0,0,1,Chicago Bulls,34.0,94.0,L,15.0,8.0,14.0,-12,2016,5
16486,21501071,3,2,1,0,0,0,0,0,0,0,0,Utah Jazz,36.0,91.0,L,18.0,18.0,22.0,-22,2016,6
16487,21501072,1,4,0,1,0,0,0,0,0,0,1,Portland Trail Blazers,41.0,94.0,L,18.0,16.0,25.0,-2,2016,6
16488,21501073,2,3,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,42.0,132.0,W,33.0,14.0,22.0,3,2016,8
16489,21501074,3,3,0,1,0,0,0,0,0,0,0,Charlotte Hornets,42.0,105.0,L,24.0,7.0,21.0,-7,2016,7
16490,21501075,6,3,0,3,0,0,0,0,0,0,0,Orlando Magic,42.0,97.0,L,20.0,15.0,24.0,-11,2016,12
16491,21501076,3,5,0,2,0,0,0,0,0,0,1,Milwaukee Bucks,49.0,90.0,L,16.0,16.0,16.0,-11,2016,10
16492,21501077,5,3,1,2,0,0,0,0,0,0,2,Toronto Raptors,45.0,109.0,L,23.0,12.0,24.0,-3,2016,11
16493,21501078,1,4,0,1,0,0,0,0,0,0,0,Memphis Grizzlies,31.0,104.0,L,23.0,11.0,19.0,-6,2016,6
16494,21501079,7,3,1,2,0,0,0,0,0,0,4,Phoenix Suns,57.0,94.0,L,20.0,22.0,27.0,-22,2016,13
16495,21501080,5,6,3,0,0,0,0,0,0,0,0,Dallas Mavericks,51.0,120.0,L,31.0,11.0,19.0,-8,2016,14
16496,21501081,7,1,0,1,0,0,0,0,0,0,2,Denver Nuggets,48.0,116.0,W,31.0,9.0,22.0,11,2016,9
16497,21501082,2,1,2,0,0,0,0,0,0,0,0,Indiana Pacers,31.0,110.0,L,24.0,20.0,26.0,-10,2016,5
16498,21501083,5,3,1,0,0,0,0,0,0,0,1,Chicago Bulls,40.0,89.0,L,20.0,13.0,16.0,-22,2016,9
16499,21501085,1,1,0,0,0,0,0,0,0,0,0,Atlanta Hawks,39.0,112.0,W,34.0,5.0,21.0,17,2016,2
16500,21501086,2,6,0,2,0,0,0,0,0,0,0,Cleveland Cavaliers,53.0,107.0,W,21.0,11.0,23.0,14,2016,10
16501,21501087,2,2,0,1,0,1,0,0,0,0,0,Utah Jazz,45.0,93.0,W,21.0,14.0,16.0,9,2016,5
16502,21501088,6,3,2,0,0,0,0,0,0,0,0,San Antonio Spurs,34.0,92.0,L,14.0,14.0,17.0,-19,2016,11
16503,21501089,1,3,0,0,0,0,0,0,0,0,0,Charlotte Hornets,35.0,115.0,W,30.0,10.0,11.0,24,2016,4
16504,21501090,6,5,2,2,0,0,0,0,0,0,0,Boston Celtics,49.0,102.0,W,14.0,19.0,23.0,3,2016,15
16505,21501091,3,4,1,0,0,0,0,0,0,0,0,Philadelphia 76ers,53.0,105.0,L,21.0,13.0,22.0,-3,2016,8
16506,21501092,4,8,1,3,0,0,0,0,0,0,3,Denver Nuggets,44.0,90.0,L,24.0,15.0,19.0,-15,2016,16
16507,21501093,4,4,1,0,0,0,0,1,0,0,0,Houston Rockets,44.0,101.0,L,17.0,14.0,18.0,-3,2016,9
16508,21501095,5,1,0,1,0,0,0,0,0,0,2,Dallas Mavericks,41.0,111.0,L,22.0,13.0,24.0,-22,2016,7
16509,21501096,1,2,0,1,0,0,0,0,0,0,0,Washington Wizards,42.0,101.0,W,23.0,18.0,17.0,13,2016,4
16510,21501097,2,3,0,1,0,0,0,0,0,0,2,Brooklyn Nets,36.0,99.0,L,20.0,20.0,10.0,-11,2016,6
16511,21501098,4,2,0,2,0,0,0,0,0,0,0,Oklahoma City Thunder,53.0,119.0,W,29.0,10.0,22.0,19,2016,8
16512,21501099,3,3,0,0,0,0,0,0,0,0,0,Atlanta Hawks,48.0,102.0,W,22.0,8.0,13.0,2,2016,6
16513,21501101,1,2,0,2,0,0,0,0,0,0,0,Phoenix Suns,36.0,116.0,L,22.0,21.0,34.0,-5,2016,5
16514,21501102,2,2,0,1,0,0,0,0,0,0,0,New York Knicks,42.0,91.0,L,26.0,14.0,26.0,-8,2016,5
16515,21501105,2,2,1,2,0,0,1,0,0,0,1,Sacramento Kings,43.0,93.0,L,20.0,15.0,20.0,-12,2016,8
16516,21501107,5,4,0,0,0,0,0,0,0,0,1,Chicago Bulls,41.0,98.0,W,22.0,17.0,19.0,2,2016,9
16517,21501108,5,4,1,0,0,0,0,0,0,0,1,Brooklyn Nets,39.0,105.0,L,19.0,18.0,18.0,-34,2016,10
16518,21501110,4,5,1,2,0,0,0,0,0,0,0,Oklahoma City Thunder,45.0,82.0,L,16.0,19.0,21.0,-6,2016,12
16519,21501111,5,4,1,1,0,0,0,0,0,0,0,Houston Rockets,55.0,106.0,W,23.0,15.0,24.0,6,2016,11
16520,21501112,3,1,1,1,0,0,0,0,0,0,0,Washington Wizards,48.0,94.0,L,26.0,17.0,19.0,-8,2016,6
16521,21501113,2,5,0,2,0,0,0,0,0,0,1,Atlanta Hawks,44.0,97.0,L,24.0,18.0,19.0,-8,2016,9
16522,21501114,1,5,2,1,0,0,0,0,0,0,2,Denver Nuggets,42.0,109.0,W,24.0,16.0,29.0,4,2016,9
16523,21501115,8,5,0,2,0,0,0,0,0,0,0,Phoenix Suns,49.0,94.0,L,23.0,24.0,23.0,-11,2016,15
16524,21501116,0,4,0,2,0,0,0,0,0,0,1,LA Clippers,41.0,99.0,W,26.0,8.0,17.0,20,2016,6
16525,21501118,1,7,1,0,0,0,0,0,0,0,1,New Orleans Pelicans,44.0,92.0,L,27.0,17.0,17.0,-8,2016,9
16526,21501119,3,5,0,0,0,0,0,0,0,0,0,Golden State Warriors,46.0,103.0,W,19.0,18.0,21.0,7,2016,8
16527,21501120,4,3,2,0,0,0,0,0,0,0,0,Washington Wizards,42.0,111.0,L,30.0,20.0,19.0,-9,2016,9
16528,21501122,2,4,1,1,0,0,0,1,0,1,1,Brooklyn Nets,55.0,87.0,L,26.0,17.0,19.0,-20,2016,9
16529,21501123,2,6,0,0,0,0,1,0,0,1,0,Orlando Magic,44.0,114.0,W,26.0,13.0,18.0,20,2016,10
16530,21501124,0,2,0,1,0,0,0,0,0,0,1,Chicago Bulls,42.0,103.0,W,28.0,17.0,20.0,3,2016,3
16531,21501125,1,2,0,1,0,0,0,0,0,0,2,Denver Nuggets,40.0,95.0,L,28.0,13.0,15.0,-6,2016,4
16532,21501126,2,2,0,0,0,0,0,0,0,0,0,LA Clippers,26.0,117.0,L,22.0,14.0,17.0,-2,2016,4
16533,21501127,5,7,1,2,0,0,0,0,0,0,0,Boston Celtics,48.0,109.0,L,20.0,15.0,25.0,-7,2016,15
16534,21501128,1,6,1,0,0,0,0,0,0,0,0,Philadelphia 76ers,48.0,91.0,L,24.0,10.0,20.0,-9,2016,8
16535,21501129,4,2,1,0,0,0,0,0,0,0,0,Dallas Mavericks,48.0,98.0,W,18.0,10.0,18.0,9,2016,7
16536,21501130,5,5,4,3,0,0,0,0,0,0,3,Brooklyn Nets,52.0,91.0,L,20.0,11.0,11.0,-14,2016,17
16537,21501131,5,2,1,1,0,0,0,0,0,0,1,Cleveland Cavaliers,57.0,110.0,W,27.0,12.0,23.0,2,2016,9
16538,21501132,1,3,0,1,0,0,0,0,0,0,3,Toronto Raptors,41.0,99.0,W,16.0,18.0,19.0,4,2016,5
16539,21501133,4,0,0,0,0,0,0,0,0,0,0,Orlando Magic,37.0,110.0,L,34.0,20.0,22.0,-3,2016,4
16540,21501135,1,3,1,0,0,0,0,0,0,0,0,Miami Heat,38.0,112.0,W,23.0,18.0,22.0,6,2016,5
16541,21501136,2,1,3,2,0,0,0,0,0,0,1,Boston Celtics,44.0,109.0,W,28.0,14.0,14.0,3,2016,8
16542,21501137,3,2,2,0,1,0,0,0,0,0,1,Washington Wizards,44.0,106.0,W,22.0,12.0,24.0,7,2016,7
16543,21501138,2,2,0,0,0,0,0,0,0,0,1,Indiana Pacers,48.0,115.0,W,27.0,14.0,24.0,13,2016,4
16544,21501139,2,1,1,2,0,0,1,0,0,0,0,Detroit Pistons,45.0,94.0,W,17.0,10.0,16.0,4,2016,7
16545,21501140,2,2,1,0,0,0,0,0,0,0,1,Toronto Raptors,32.0,95.0,L,18.0,13.0,21.0,-7,2016,5
16546,21501141,1,4,0,2,1,0,0,0,0,0,2,Sacramento Kings,48.0,115.0,W,27.0,7.0,20.0,9,2016,7
16547,21501142,2,3,2,1,0,0,0,0,0,0,3,Miami Heat,42.0,93.0,L,16.0,14.0,17.0,-17,2016,8
16548,21501143,4,0,1,0,0,0,0,0,0,0,0,New Orleans Pelicans,32.0,106.0,W,31.0,13.0,21.0,19,2016,5
16549,21501144,3,2,0,1,0,0,0,0,0,0,3,Charlotte Hornets,35.0,103.0,L,23.0,15.0,13.0,-9,2016,6
16550,21501145,5,5,0,3,0,0,0,0,0,0,0,Oklahoma City Thunder,50.0,110.0,L,21.0,21.0,21.0,-8,2016,13
16551,21501146,4,8,0,1,0,0,0,0,0,1,0,Dallas Mavericks,44.0,88.0,W,19.0,11.0,17.0,10,2016,14
16552,21501147,8,4,0,1,0,0,0,0,0,0,2,Washington Wizards,51.0,109.0,L,31.0,14.0,29.0,-5,2016,13
16553,21501148,3,3,0,1,0,0,0,0,0,0,1,Memphis Grizzlies,46.0,107.0,L,22.0,14.0,21.0,-12,2016,7
16554,21501149,1,3,0,0,0,0,0,0,0,0,0,Utah Jazz,33.0,101.0,W,27.0,10.0,20.0,15,2016,4
16555,21501150,2,1,2,0,0,0,0,0,0,0,0,Chicago Bulls,34.0,102.0,W,30.0,12.0,16.0,4,2016,5
16556,21501151,3,1,2,1,0,0,0,0,0,0,0,Indiana Pacers,53.0,92.0,W,17.0,17.0,18.0,5,2016,7
16557,21501152,3,4,1,2,0,0,0,0,0,0,0,Portland Trail Blazers,37.0,111.0,L,23.0,13.0,16.0,-25,2016,10
16558,21501153,2,2,0,1,0,0,0,0,0,0,0,Boston Celtics,50.0,107.0,W,30.0,12.0,25.0,7,2016,5
16559,21501154,5,4,0,2,0,0,1,0,0,0,1,New Orleans Pelicans,49.0,93.0,L,20.0,17.0,16.0,-14,2016,12
16560,21501155,3,7,0,1,0,0,0,0,0,0,1,Detroit Pistons,43.0,89.0,L,14.0,13.0,14.0,-18,2016,11
16561,21501156,2,5,2,1,0,0,0,0,0,1,0,Charlotte Hornets,43.0,90.0,L,20.0,7.0,22.0,-6,2016,11
16562,21501157,0,4,2,3,0,0,0,0,0,0,0,Phoenix Suns,51.0,90.0,L,19.0,24.0,19.0,-13,2016,9
16563,21501158,5,1,2,2,0,0,0,0,0,0,2,Chicago Bulls,42.0,92.0,L,22.0,20.0,20.0,-16,2016,10
16564,21501159,1,0,0,0,0,0,0,0,0,0,0,Cleveland Cavaliers,41.0,109.0,W,30.0,16.0,14.0,29,2016,1
16565,21501160,2,5,0,2,0,0,1,0,0,0,0,Oklahoma City Thunder,55.0,124.0,W,32.0,18.0,21.0,22,2016,10
16566,21501161,0,2,0,0,0,0,0,0,0,0,0,San Antonio Spurs,32.0,88.0,W,16.0,9.0,16.0,2,2016,2
16567,21501162,7,5,1,1,0,0,0,0,0,0,2,Portland Trail Blazers,49.0,115.0,W,20.0,14.0,19.0,8,2016,14
16568,21501163,2,3,0,0,0,0,0,0,0,0,0,Minnesota Timberwolves,40.0,124.0,W,30.0,18.0,15.0,7,2016,5
16569,21501164,3,5,0,2,0,0,0,0,0,0,2,Los Angeles Lakers,43.0,81.0,L,11.0,15.0,23.0,-22,2016,10
16570,21501165,1,3,0,3,0,0,0,0,0,0,0,Cleveland Cavaliers,33.0,109.0,L,15.0,10.0,19.0,-14,2016,7
16571,21501166,1,6,0,2,0,0,0,0,0,0,1,Detroit Pistons,44.0,108.0,W,24.0,12.0,16.0,4,2016,9
16572,21501167,4,2,0,2,0,0,0,0,0,0,0,Brooklyn Nets,38.0,103.0,L,26.0,11.0,21.0,-18,2016,8
16573,21501169,2,4,0,2,0,0,0,0,0,0,1,Charlotte Hornets,38.0,111.0,W,19.0,8.0,14.0,14,2016,8
16574,21501170,6,1,1,1,0,0,1,0,0,0,0,Houston Rockets,41.0,86.0,L,19.0,16.0,17.0,-2,2016,10
16575,21501171,5,4,1,2,0,0,1,0,0,0,1,Oklahoma City Thunder,50.0,115.0,L,18.0,17.0,20.0,-5,2016,13
16576,21501172,4,1,0,3,0,0,0,0,0,0,0,LA Clippers,49.0,91.0,W,23.0,11.0,17.0,10,2016,8
16577,21501173,1,4,0,2,0,0,1,0,0,0,0,Toronto Raptors,46.0,87.0,L,16.0,12.0,16.0,-8,2016,8
16578,21501174,4,3,1,2,0,0,0,0,0,0,1,Chicago Bulls,41.0,98.0,L,18.0,14.0,12.0,-8,2016,10
16579,21501175,6,6,1,3,0,0,0,0,0,0,1,Phoenix Suns,47.0,124.0,W,31.0,21.0,24.0,9,2016,16
16580,21501176,5,2,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,43.0,105.0,W,25.0,16.0,17.0,8,2016,10
16581,21501177,2,3,0,0,0,0,0,0,0,0,0,San Antonio Spurs,32.0,101.0,L,28.0,12.0,11.0,-11,2016,5
16582,21501178,3,3,0,3,0,0,0,0,0,0,4,Brooklyn Nets,45.0,99.0,L,24.0,15.0,17.0,-14,2016,9
16583,21501179,10,4,1,3,0,0,1,0,0,0,1,Miami Heat,53.0,109.0,L,18.0,13.0,23.0,-3,2016,19
16584,21501180,2,3,1,3,0,0,0,0,0,0,1,New York Knicks,59.0,109.0,W,19.0,10.0,23.0,7,2016,9
16585,21501181,2,2,1,1,0,0,0,0,0,0,1,Milwaukee Bucks,38.0,109.0,L,30.0,21.0,27.0,-15,2016,6
16586,21501182,3,6,1,0,0,0,0,0,0,0,0,Washington Wizards,36.0,99.0,L,19.0,12.0,23.0,-13,2016,10
16587,21501183,3,4,1,0,0,0,0,0,0,0,0,Indiana Pacers,33.0,98.0,L,22.0,10.0,28.0,-13,2016,8
16588,21501184,1,3,2,1,0,0,0,0,0,0,0,Los Angeles Lakers,34.0,102.0,L,18.0,13.0,23.0,-8,2016,7
16589,21501185,4,3,0,3,0,0,1,0,0,0,1,Memphis Grizzlies,42.0,93.0,L,17.0,15.0,33.0,-10,2016,11
16590,21501186,4,1,2,0,0,0,0,0,0,0,1,San Antonio Spurs,45.0,98.0,L,20.0,10.0,12.0,-4,2016,7
16591,21501187,4,1,0,1,0,0,0,0,0,0,0,LA Clippers,44.0,102.0,W,16.0,14.0,20.0,3,2016,6
16592,21501188,1,4,0,1,0,0,1,0,0,0,0,Boston Celtics,40.0,107.0,L,26.0,15.0,21.0,-11,2016,7
16593,21501189,5,3,0,3,0,0,0,0,0,0,0,Phoenix Suns,53.0,121.0,W,27.0,17.0,25.0,21,2016,11
16594,21501190,2,1,1,1,0,1,0,0,0,0,0,Golden State Warriors,48.0,100.0,W,20.0,11.0,14.0,1,2016,5
16595,21501191,5,3,1,2,0,0,0,0,0,0,1,Cleveland Cavaliers,42.0,102.0,L,24.0,16.0,18.0,-3,2016,11
16596,21501192,6,1,1,1,0,0,1,0,0,0,0,Minnesota Timberwolves,37.0,106.0,W,24.0,11.0,18.0,1,2016,10
16597,21501193,3,2,0,3,0,0,0,0,0,0,0,Oklahoma City Thunder,44.0,112.0,L,24.0,21.0,25.0,-2,2016,8
16598,21501194,3,3,1,2,0,0,0,0,0,0,0,Charlotte Hornets,46.0,98.0,L,21.0,15.0,25.0,-15,2016,9
16599,21501195,3,2,0,1,0,0,0,0,0,0,0,Los Angeles Lakers,40.0,110.0,L,25.0,21.0,15.0,-20,2016,6
16600,21501197,1,2,0,2,0,0,0,0,0,0,2,Milwaukee Bucks,53.0,109.0,W,26.0,20.0,19.0,1,2016,5
16601,21501198,2,3,1,2,0,0,0,0,0,0,0,Utah Jazz,49.0,100.0,W,19.0,12.0,14.0,16,2016,8
16602,21501199,1,2,0,2,0,0,0,0,0,0,3,Brooklyn Nets,36.0,105.0,L,24.0,15.0,21.0,-24,2016,5
16603,21501201,2,3,1,0,0,0,0,0,0,0,1,Golden State Warriors,46.0,92.0,W,19.0,13.0,18.0,6,2016,6
16604,21501202,1,2,1,2,0,0,0,0,0,0,0,Toronto Raptors,38.0,93.0,W,19.0,7.0,19.0,4,2016,6
16605,21501203,1,5,2,0,0,0,0,0,0,0,0,Atlanta Hawks,42.0,94.0,L,23.0,15.0,18.0,-15,2016,8
16606,21501205,1,2,1,1,0,0,0,0,0,0,1,Charlotte Hornets,44.0,114.0,W,23.0,14.0,20.0,14,2016,5
16607,21501206,4,2,0,2,0,0,0,0,0,1,0,Washington Wizards,47.0,120.0,W,27.0,14.0,18.0,9,2016,9
16608,21501207,4,2,0,2,0,0,0,0,0,0,0,Houston Rockets,43.0,129.0,W,28.0,18.0,23.0,24,2016,8
16609,21501208,1,1,0,3,0,0,0,0,0,0,0,Chicago Bulls,35.0,121.0,W,29.0,9.0,20.0,5,2016,5
16610,21501209,4,2,0,3,0,0,0,0,0,0,0,Los Angeles Lakers,48.0,79.0,L,15.0,15.0,20.0,-33,2016,9
16611,21501210,3,4,0,1,0,0,0,0,0,0,0,Dallas Mavericks,47.0,101.0,W,19.0,9.0,15.0,9,2016,8
16612,21501211,1,1,0,0,0,0,0,0,0,0,1,Sacramento Kings,40.0,105.0,W,25.0,19.0,19.0,4,2016,2
16613,21501212,2,2,0,0,0,0,0,0,0,0,1,New York Knicks,37.0,90.0,L,27.0,16.0,17.0,-12,2016,4
16614,21501213,3,1,1,1,0,0,0,0,0,0,1,Miami Heat,39.0,99.0,W,15.0,15.0,21.0,6,2016,6
16615,21501214,2,3,1,0,0,0,0,0,0,0,0,Philadelphia 76ers,32.0,98.0,L,24.0,14.0,18.0,-24,2016,6
16616,21501215,8,5,1,3,0,0,0,0,0,0,0,Oklahoma City Thunder,55.0,98.0,L,18.0,21.0,23.0,-4,2016,17
16617,21501216,5,6,1,1,0,0,0,0,0,0,0,Memphis Grizzlies,38.0,84.0,L,16.0,16.0,18.0,-26,2016,13
16618,21501217,5,6,0,0,0,0,0,0,0,0,1,Miami Heat,44.0,88.0,L,14.0,10.0,21.0,-10,2016,11
16619,21501219,3,1,0,0,0,0,0,0,0,0,1,Orlando Magic,39.0,103.0,L,22.0,10.0,18.0,-14,2016,4
16620,21501220,3,1,0,4,0,0,0,0,0,0,0,Detroit Pistons,47.0,112.0,W,24.0,12.0,15.0,2,2016,8
16621,21501221,2,4,1,0,0,0,0,0,0,0,0,Atlanta Hawks,47.0,98.0,L,22.0,23.0,21.0,-11,2016,7
16622,21501222,3,1,0,0,0,0,0,0,0,0,0,Philadelphia 76ers,31.0,105.0,L,28.0,13.0,24.0,-10,2016,4
16623,21501223,2,1,2,1,0,0,0,0,0,0,1,San Antonio Spurs,42.0,96.0,W,24.0,15.0,19.0,5,2016,6
16624,21501224,2,9,0,2,0,0,0,0,0,0,1,Sacramento Kings,49.0,81.0,L,21.0,20.0,17.0,-35,2016,13
16625,21501225,2,4,1,0,0,0,0,0,0,0,1,Indiana Pacers,48.0,97.0,W,28.0,17.0,14.0,5,2016,7
16626,21501226,2,0,2,2,0,0,0,0,0,0,1,New Orleans Pelicans,33.0,109.0,L,31.0,16.0,16.0,-35,2016,6
16627,21501227,6,2,0,1,0,1,0,0,0,0,2,Memphis Grizzlies,40.0,104.0,L,25.0,13.0,18.0,-21,2016,9
16628,21501228,4,3,0,0,0,0,0,0,0,0,0,Utah Jazz,38.0,96.0,L,27.0,14.0,16.0,-5,2016,7
16629,21501229,1,4,0,0,0,0,0,0,0,0,1,LA Clippers,40.0,105.0,L,23.0,15.0,20.0,-9,2016,5
16630,21501230,1,8,3,5,0,1,0,0,0,0,0,Denver Nuggets,53.0,99.0,L,24.0,20.0,19.0,-8,2016,17
16631,21600001,4,3,1,3,0,0,0,0,0,0,0,New York Knicks,42.0,88.0,L,17.0,18.0,22.0,-29,2016,11
16632,21600002,0,3,1,1,0,0,0,0,0,0,0,Utah Jazz,31.0,104.0,L,19.0,14.0,19.0,-9,2016,5
16633,21600003,6,3,3,4,0,0,1,0,0,0,1,San Antonio Spurs,55.0,129.0,W,25.0,14.0,19.0,29,2016,17
